id,title,company_name,city,city_geocode,department,skill
0831570,Data engineer (H/F),,Lille,"Lille, 59, France",59,power bi
0831864,Développeur informatique ETL - fonctionnel - BI F/H - Informatique de gestion (H/F),Hays France,Mulhouse,"Mulhouse, 68, France",68,power bi
0888844,Analyste développeur Talend (H/F),,Montpellier,"Montpellier, 34, France",34,power bi
0891786,Apprenti(e) Ingénieur en Contrôle de Gestion et Data analyst H/F,,Castelnau-Le-Lez,"Castelnau-Le-Lez, 34, France",34,power bi
0893227,Ingénieur Data H/F,Banque Populaire Rives de Paris,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,power bi
0895012,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,power bi
0898799,"Data Scientist F/H - Système, réseaux, données (H/F)",FED SAS,Apprieu,"Apprieu, 38, France",38,power bi
0900215,Alternance Data Analyst - La Ciotat (H/F),,Ciotat,"Ciotat, 13, France",13,power bi
0950783,Data Manager (H/F),,Colomiers,"Colomiers, 31, France",31,power bi
0951676,Analyste financier / financière (H/F),,Paris,"Paris, 75, France",75,power bi
0955893,Data manager (H/F),,Castelnaudary,"Castelnaudary, 11, France",11,power bi
0956763,Directeur de Mission (H/F),,Paris,"Paris, 75, France",75,power bi
0960023,Supply Chain Manager (H/F),,Vénissieux,"Vénissieux, 69, France",69,power bi
0970683,Alternance - Data Analyst F/H Dijon,,Dijon,"Dijon, 21, France",21,power bi
0970685,Stage - Data Analyst F/H Dijon,,Dijon,"Dijon, 21, France",21,power bi
1001297,Ingénieur / Ingénieure qualité en industrie (15870) (H/F),,Corbeil-Essonnes,"Corbeil-Essonnes, 91, France",91,power bi
1005400,Développeur Bi / SQL (F/H) h/f,,Balma,"Balma, 31, France",31,power bi
204RWGL,Data analyst (H/F),DAVIDSON PACA,Valbonne,"Valbonne, 06, France",06,power bi
205FHWN,Data Analyst (H/F),FENYX,Valbonne,"Valbonne, 06, France",06,power bi
205HZRP,Data Engineer (H/F),OLYMPIQUE DE MARSEILLE,Marseille,"Marseille, 13, France",13,power bi
205JRXL,Approvisionneur (H/F),MANPOWER FRANCE,Vénissieux,"Vénissieux, 69, France",69,power bi
205MGMM,Chef de projet et développeur BI H/F,LDC SERVICES,Sablé-Sur-Sarthe,"Sablé-Sur-Sarthe, 72, France",72,power bi
205XJBV,Auditeur & Data Analyst (H/F),GROUPE NUMANS,Bordeaux,"Bordeaux, 33, France",33,power bi
205YWFP,Développeur BI (H/F),DIGITRIPS,Rillieux-La-Pape,"Rillieux-La-Pape, 69, France",69,power bi
205ZYDN,Ingénieur Data F/H (H/F),NESTLE EXCELLENCE SUPPORTS FRANCE OU NES,Issy Les Moulineaux,"Issy Les Moulineaux, 92, France",92,power bi
206CYML,Chargé de missions DATA et SIRH (H/F),,Paris,"Paris, 75, France",75,power bi
206FNHN,Alternant Consultant Data & Business Intelligence AI (H/F),PROXIMA IT,Lyon 03,"Lyon 03, 69, France",69,power bi
206FTWR,Chef de projet exploitation DATA OPS (H/F),CIORANE,Seine-Saint-Denis,"Seine-Saint-Denis, 93, France",93,power bi
206HXZS,Alternance - Data Analyst Appui Innovation F/H,ENEDIS,Paris,"Paris, 75, France",75,power bi
2653019,Analyste développeur Business Intelligence (H/F),,Lyon,"Lyon, 69, France",69,power bi
5180851,Ingénieur Data H/F,RH Partners,Toulouse,"Toulouse, 31, France",31,power bi
5491430,Cheffe / Chef de Projet Ciblage F/H - Etudes socio-économiques (H/F),Raja France,Tremblay-En-France,"Tremblay-En-France, 93, France",93,power bi
6521686,"Business analyst / Développeur BI - Lyon, France (H/F)",,Lyon,"Lyon, 69, France",69,power bi
7167318,DATA SCIENTIST (H/F),,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,power bi
7771488,Data Analyst H/F,Michael Page,,,No,power bi
8510583,Analyste Data  (M/F) (H/F),,,,No,power bi
8623881,Senior Consultant / Manager FRC (H/F) h/f,,Courbevoie,"Courbevoie, 92, France",92,power bi
9072633,BI-Data Team Lead (M/F) (H/F),,,,No,power bi
9221237,Contrôleur Interne Système d'Information H/F,Page Personnel,Carentoir,"Carentoir, 56, France",56,power bi
9265432,Data Analyst H/F,Crédit Agricole Aquitaine,Bordeaux,"Bordeaux, 33, France",33,power bi
9315423,Avanista - Informaticien / Informaticienne (H/F),,Guyancourt,"Guyancourt, 78, France",78,power bi
9317995,Développeur SQL / BI H/F,,Hasparren,"Hasparren, 64, France",64,power bi
9324607,Consultant DATA Fabric H/F,EXPERTIME,Viroflay,"Viroflay, 78, France",78,power bi
9368045,Alternance Data analyst - Longjumeau (H/F),,Champlan,"Champlan, 91, France",91,power bi
9608981,Alternance Data Analyst - Le Coteau (H/F),,Notre-Dame-De-Boisset,"Notre-Dame-De-Boisset, 42, France",42,power bi
9771545,Spécialiste SIRH (GTA) et Automatisation F/H/X,Externatic,Niort,"Niort, 79, France",79,power bi
9839488,Développeur / Développeuse data (404288) (H/F),LIMAGRAIN,Saint-Beauzire,"Saint-Beauzire, 63, France",63,power bi
9848330,Data Architect - Azure (H/F),,Lyon,"Lyon, 69, France",69,power bi
9848533,Intégrateur de données (H/F),,Bordeaux,"Bordeaux, 33, France",33,power bi
9916491,"Ingénieur Data / Data Scientist - Secteur Aéronautique F/H - Système, réseaux, données (H/F)",AKKODIS FRANCE SAS,Marignane,"Marignane, 13, France",13,power bi
9934874,Alternance Développeur MS Power Platform - Saint-Beauzire (H/F),,Lussat,"Lussat, 63, France",63,power bi
9972753,Alternance - Data analyst H/F,LFB,Lille,"Lille, 59, France",59,power bi
9994540,Cheffe / Chef de Projet Ciblage F/H - Raja France,Raja France,Tremblay-En-France,"Tremblay-En-France, 93, France",93,power bi
0007361,Administrateur Bases de Données (F/H) (H/F),Experis France,Niort,"Niort, 79, France",79,python
0010337,Informaticien  (H/F),,,,No,python
0016226,Business analyst (H/F),,Levallois-Perret,"Levallois-Perret, 92, France",92,python
0018967,Développeur Big Data (H/F),,Châtillon,"Châtillon, 92, France",92,python
0019613,Développeur (H/F),,Lyon,"Lyon, 69, France",69,python
0020364,Architecte de données (H/F),,Malakoff,"Malakoff, 92, France",92,python
0022556,Ingénieur de développement Fullstack (H/F),,Noisy-Le-Grand,"Noisy-Le-Grand, 93, France",93,python
0023174,Ingénieur de développement JAVA (H/F),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0035861,Chargé d'études (m/f) (réf. E) (réf. F) (réf. M) (H/F),,,,No,python
0037769,Alternance Développeur Full Stack - Roissy-en-France (H/F),,Roissy-En-France,"Roissy-En-France, 95, France",95,python
0053382,Senior Fullstack Developer F/H - Walter Learning - Marseille,,Marseille,"Marseille, 13, France",13,python
0054160,Responsable applicatif F/H - Daunat,Daunat,Rennes,"Rennes, 35, France",35,python
0081782,Data scientist (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,python
0082991,Data manager (H/F),,Paris,"Paris, 75, France",75,python
0089754,Lead Developpeur SIG (ESRI ou OpenSource) F/H,,Paris,"Paris, 75, France",75,python
0099110,Ingénieur Digital - Alternance H/F,,Flamanville,"Flamanville, 50, France",50,python
0099944,Administrateur Bases de Données (F/H) (H/F),,Niort,"Niort, 79, France",79,python
0103727,Alternance - administrateur base de données devops F/H (H/F),,Lyon,"Lyon, 69, France",69,python
0108737,Alternance Développeur Full Stack - Roissy-en-France (F/H) (H/F),,Roissy-En-France,"Roissy-En-France, 95, France",95,python
0110213,Analytics Engineer - Supply & Material Planning (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,python
0129117,Administrateur bases de données (H/F),,Niort,"Niort, 79, France",79,python
0129216,Alternance Developpeur Python - Neuilly-sur-Seine (H/F),,Neuilly-Sur-Seine,"Neuilly-Sur-Seine, 92, France",92,python
0129219,Alternance Data Analyst IA - Neuilly-sur-Seine (H/F),,Neuilly-Sur-Seine,"Neuilly-Sur-Seine, 92, France",92,python
0129312,Alternance Data Analyst - Croix (H/F),,Croix,"Croix, 59, France",59,python
0129317,Alternance Data Analyst - Paris (H/F),,Paris,"Paris, 75, France",75,python
0129319,Alternance Data Scientist/ IA Engineer - Paris (H/F),,Paris,"Paris, 75, France",75,python
0141584,Chargé d'études MOA (H/F),,Brest,"Brest, 29, France",29,python
0149930,[ALTERNANCE] DATA ANALYST - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,Gevrey-Chambertin,"Gevrey-Chambertin, 21, France",21,python
0151706,Développeur informatique F/H - BREGER ORGANISATION SERVICES,BREGER ORGANISATION SERVICES,Ahuillé,"Ahuillé, 53, France",53,python
0151759,Tech Lead F/H - Kereis,,Rennes,"Rennes, 35, France",35,python
0158476,Ingénieur développement IBM Sterling H/F,Econocom,Saint-Herblain,"Saint-Herblain, 44, France",44,python
0184620,"Data Steward F/H - Système, réseaux, données (H/F)",ONEY BANK,Croix,"Croix, 59, France",59,python
0189220,"Data Analyst F/H - Système, réseaux, données (H/F)",Réseau Primever France,Agen,"Agen, 47, France",47,python
0194400,Architecte Cloud Azure  (H/F/NB),,Puteaux,"Puteaux, 92, France",92,python
0194883,Développeur Big Data (H/F),,Bruz,"Bruz, 35, France",35,python
0196231,Administrateur de base de données (H/F),,Nord,"Nord, 59, France",59,python
0196938,Data manager (H/F),,Lille,"Lille, 59, France",59,python
0201092,Ingénieur conception développement Logiciel C++ F/H - Alcatel Submarine Networks,Alcatel Submarine Networks,Ulis,"Ulis, 91, France",91,python
0201383,Alternance - Développeur Business Intelligence F/H - M-Extend France,M-Extend France,Acigné,"Acigné, 35, France",35,python
0210516,"Alternance - data scientist, concepteur-développeur bi F/H (H/F)",,Croissy-Beaubourg,"Croissy-Beaubourg, 77, France",77,python
0221230,Ingénieur.e Thermicien.ne Experimenté.e (H/F),,Paris,"Paris, 75, France",75,python
0221385,Expert·e Infrastructure Data (H/F),,Montpellier,"Montpellier, 34, France",34,python
0227024,QA Automation et Data Quality Engineer (H/F),,Paris,"Paris, 75, France",75,python
0243983,INGÉNIEUR DES DONNÉES (SIÈGE) - H/F,Inserm,Paris,"Paris, 75, France",75,python
0294616,[Alternance]  Software Engineer  F/H (H/F),FINANCIERE DES PAIEMENTS  ELECTRONIQUES,Charenton-Le-Pont,"Charenton-Le-Pont, 94, France",94,python
0296712,Ingénieur HQE/BBC (H/F),,Paris,"Paris, 75, France",75,python
0297670,Développeur / Développeuse web (H/F),,Paris,"Paris, 75, France",75,python
0300439,Administrateur de base de données (H/F),,Nord,"Nord, 59, France",59,python
0300556,Data manager (H/F),,Paris,"Paris, 75, France",75,python
0301359,Architecte Data (H/F),,Saint-Denis,"Saint-Denis, 11, France",11,python
0304920,Chef de projet technique (H/F),,Puteaux,"Puteaux, 92, France",92,python
0309131,Data Analyst H/F,,Blagnac,"Blagnac, 31, France",31,python
0311834,AI Engineer (H/F),,,,No,python
0315240,Développeur·se Full Stack (H/F),Mercato de l'emploi,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0319409,"Architecte Data F/H - Système, réseaux, données (H/F)",MICHAEL PAGE INTERNATIONAL FRANCE,Courbevoie,"Courbevoie, 92, France",92,python
0322631,Data Scientist (H/F),,Lyon,"Lyon, 69, France",69,python
0322723,Ingénieur(e) Système Linux F/H,,,,No,python
0330800,INGÉNIEUR DATA CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,Dijon,"Dijon, 21, France",21,python
0330807,INGÉNIEUR DATA CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,Gevrey-Chambertin,"Gevrey-Chambertin, 21, France",21,python
0333250,Administrateur Plateforme Splunk - Nantes H/F,Sopra Steria,Saint-Herblain,"Saint-Herblain, 44, France",44,python
0343262,Alternant(e) Data Analyst (H/F),Défi RH,Paris,"Paris, 75, France",75,python
0343512,Alternant(e) Ingénieur développement (H/F),Défi RH,Paris,"Paris, 75, France",75,python
0353947,Chargé / Chargée d'études en biodiversité (H/F),,Rochefort,"Rochefort, 17, France",17,python
0368244,Analyste Pricing E-commerce (F/H) - en alternance (H/F),,Massy,"Massy, 91, France",91,python
0368327,Data/Business Analyst Pricing - (F/H) en stage (H/F),,Massy,"Massy, 91, France",91,python
0369101,Data Analyst MDD (F/H) - en alternance (H/F),,Massy,"Massy, 91, France",91,python
0376016,Ingénieur / Ingénieure de la vision (H/F),,Saint-Nazaire,"Saint-Nazaire, 44, France",44,python
0378470,Technicien support (H/F),,Saint-Denis,"Saint-Denis, 974, France",974,python
0378599,Data manager (H/F),,Rhône,"Rhône, 69, France",69,python
0379291,Data manager (H/F),,Paris,"Paris, 75, France",75,python
0388281,INGENIEUR(E) DE RECHERCHE EN ANALYSE DE DONNÉES - H/F,CLS,Saint-Herblain,"Saint-Herblain, 44, France",44,python
0388293,INGENIEUR(E) DE RECHERCHE EN ANALYSE DE DONNÉES - H/F,CLS,Brest,"Brest, 29, France",29,python
0394647,Expert en Stratégie DATA - Directeur - Entité de spécialité DATA (H/F),,Nanterre,"Nanterre, 92, France",92,python
0397992,Alternance Développeur Transformation Digitale & Intégration CRM - Strasbourg (F/H) (H/F),,Strasbourg,"Strasbourg, 67, France",67,python
0398775,DATA Ingénieur(e) SAS - 202604 H/F,,Paris,"Paris, 75, France",75,python
0404128,Google Admin (f/m/d) (H/F),,Paris,"Paris, 75, France",75,python
0406568,Alternance – PLM : développement d'outils métiers et fiabilité des données F/H,,Lezennes,"Lezennes, 59, France",59,python
0406581,Ingénieur Automatisme et Contrôle Industriel F/H,,Montpellier,"Montpellier, 34, France",34,python
0406638,Développeur/se PLM - 3DEXPERIENCE - IDF (H/F),,Nanterre,"Nanterre, 92, France",92,python
0406980,Data Engineer Confirmé(e) - PySpark - (Dataiku) - Services Financiers - Ile de France  (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0407258,Data Engineer DataIku - Services Financiers – Lille  (H/F),,Lezennes,"Lezennes, 59, France",59,python
0407320,GEOMATICIENNE /  GEOMATICIEN  (H/F),,Valserhône,"Valserhône, 01, France",01,python
0407525,Big Data Engineer - Services Financiers - Ile de France  (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0407799,Alternance – Data scientist F/H,,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0408559,Senior Consultant / Manager FRC (H/F),,Nanterre,"Nanterre, 92, France",92,python
0408583,Data Engineer DataIku - Services Financiers – Ile-de-France (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0408662,Data Ingénieur- Services Financiers-Strasbourg (H/F),,Strasbourg,"Strasbourg, 67, France",67,python
0417017,Analyste financier - FP&A Analyst F/H,TLD EUROPE,Saint-Lin,"Saint-Lin, 79, France",79,python
0422881,Senior Data engineer (H/F),,Marseille,"Marseille, 13, France",13,python
0425423,Data engineer (404278) (H/F),,Corbeil-Essonnes,"Corbeil-Essonnes, 91, France",91,python
0430036,Data Engineer/DataOps - Maintenance prédictive - Python/Spark (H/F),,Toulouse,"Toulouse, 31, France",31,python
0430057,DBA Oracle (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0430516,Data Engineer - (H/F),,Lyon,"Lyon, 69, France",69,python
0430963,Ingénieur IVVQ (H/F),,Toulon,"Toulon, 83, France",83,python
0431700,"Ingénieur Linux F/H - Système, réseaux, données (H/F)",OLLYS,Saint-Priest,"Saint-Priest, 69, France",69,python
0431835,Technical leader Data scientist F/H (H/F),Safran,Magny-Les-Hameaux,"Magny-Les-Hameaux, 78, France",78,python
0432256,ALTERNANCE - Assistant(e) Data Management & Data Steward (H/F),La Banque Postale,Paris,"Paris, 75, France",75,python
0437813,Analyste Informatique et DevOps F/H - Informatique de gestion (H/F),NEXTGEN RH,Antibes,"Antibes, 06, France",06,python
0438104,"Data Scientist / Machine Learning Engineer F/H - Système, réseaux, données (H/F)",FAB GROUP,Pau,"Pau, 64, France",64,python
0438368,Expert-e Données H/F Avignon,,Avignon,"Avignon, 84, France",84,python
0439426,Data Architecte H/F,,Relecq-Kerhuon,"Relecq-Kerhuon, 29, France",29,python
0440814,Data Engineer (H/F),,Chambéry,"Chambéry, 73, France",73,python
0451471,Concepteur développeur F/H - Numih France - Toulouse,Numih France - Toulouse,Toulouse,"Toulouse, 31, France",31,python
0460293,Tech Lead Data et IA Générative H/F,JEMS,Nantes,"Nantes, 44, France",44,python
0460511,Tech Lead Data Engineer H/F,JEMS,Levallois-Perret,"Levallois-Perret, 92, France",92,python
0460530,Data Engineer H/F,JEMS,Nantes,"Nantes, 44, France",44,python
0466084,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0466122,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0478012,Data Analyst Recouvrement F/H h/f,,Croix,"Croix, 59, France",59,python
0479902,BUSINESS INTELLIGENCE (BI) ANALYST (H/F),,,,No,python
0479926,Analyste de données - Analyste BI (m/f) (réf. E) (réf. F) (réf. M) (H/F),,,,No,python
0479974,Data Engineer (m/f) (réf. E) (réf. F) (réf. M) (H/F),,,,No,python
0480026,Data Scientist  (H/F),,,,No,python
0481569,Data engineer (F/H) - Data Solutions Analytics h/f,,Balma,"Balma, 31, France",31,python
0481782,Data Engineer Cloud (H/F),PROSOL,Chaponnay,"Chaponnay, 69, France",69,python
0484970,Chef de projet SI IA Construction & Copilot F/H,,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,python
0498621,Ingénieur Intégration Validation & Vérification (H/F),,Forges-Les-Bains,"Forges-Les-Bains, 91, France",91,python
0498729,Alternance Analyste Stratégie PPF - Massy (H/F),,Massy,"Massy, 91, France",91,python
0498814,Data Science & IA Engineer (H/F/NB),,Puteaux,"Puteaux, 92, France",92,python
0498820,Data Engineer - Expert Snowflake & DBT (H/F/NB),,Puteaux,"Puteaux, 92, France",92,python
0498904,Développeur Editique (H/F),,Versailles,"Versailles, 78, France",78,python
0499006,Ingénieur intégration Réseau et Sécurité (H/F),,Paris,"Paris, 75, France",75,python
0502584,Ingénieur(e) Data et Architecte Infrastructure (H/F),,Argenteuil,"Argenteuil, 95, France",95,python
0502649,E.Leclerc - Analytics Engineer (CDI) - H/F,,Relecq-Kerhuon,"Relecq-Kerhuon, 29, France",29,python
0502665,E.Leclerc - Assistant AdTech & AdOps Manager - H/F,,Ivry-Sur-Seine,"Ivry-Sur-Seine, 94, France",94,python
0502667,E.Leclerc - Assistant chargé d'études - H/F,,Ivry-Sur-Seine,"Ivry-Sur-Seine, 94, France",94,python
0502936,Alternant Data Engineer (F/H)  (H/F),,Évry-Courcouronnes,"Évry-Courcouronnes, 91, France",91,python
0502945,Alternant Data Analyst (F/H)  (H/F),,Évry-Courcouronnes,"Évry-Courcouronnes, 91, France",91,python
0504342,Data Ingénieur GCP (H/F),ALTECA,Lille,"Lille, 59, France",59,python
0506095,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,python
0506129,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0506285,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0506294,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0506378,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,python
0506433,ALTERNANCE - Ingénieur R&D maintenance industrielle -F/H H/F,,Villeneuve-La-Garenne,"Villeneuve-La-Garenne, 92, France",92,python
0506438,Ingénieur de données (F/H),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0507632,"Cloud SecOps Engineer F/H - Système, réseaux, données (H/F)",Safran Aircraft Engines,Corbeil-Essonnes,"Corbeil-Essonnes, 91, France",91,python
0512156,Data Quality Manager - Finance (f/m/d) (H/F),,Paris,"Paris, 75, France",75,python
0514114,Ingénieur(e) Algorithmes Navigation - Capteurs - Île-de-France (H/F),,Houilles,"Houilles, 78, France",78,python
0533357,Data Engineer @IoT - H/F,Externatic,Roche-Sur-Yon,"Roche-Sur-Yon, 85, France",85,python
0543065,Assistant Data Analyst Durabilité (H/F),,Créteil,"Créteil, 94, France",94,python
0543187,Assistant(e) Data Analyst (H/F),,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,python
0543942,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,python
0543948,Alternance - Appui ou Appuie Data Analyst & Pilotage Opérationnel F/H,,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0544109,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0544118,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,python
0544229,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0544285,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0544348,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,python
0544420,Ingénieur de données (F/H),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0559692,Data Quality Manager - Finance (f/m/d) (H/F),,Lille,"Lille, 59, France",59,python
0569759,Data Analyst Contrôle de Gestion (F/H) en alternance (H/F),,Massy,"Massy, 91, France",91,python
0572052,Développeur Windev C# H/F,Fed Group,Saint-Quentin-Fallavier,"Saint-Quentin-Fallavier, 38, France",38,python
0572221,Senior Fullstack Developer ( Django / React ) F/H (H/F),FAB Group,Marseille,"Marseille, 13, France",13,python
0572241,Senior Fullstack Developer ( Django / React ) F/H (H/F),FAB Group,Marseille,"Marseille, 13, France",13,python
0572478,Alternant Data Engineer F/H (H/F),Safran,Gonfreville-L'Orcher,"Gonfreville-L'Orcher, 76, France",76,python
0593894,Ingénieur Conception d'IP - digital design engineer (H/F),,Valbonne,"Valbonne, 06, France",06,python
0602061,Développeur BI (H/F),,Hasparren,"Hasparren, 64, France",64,python
0606685,Auditeur IT H/F,,Toulouse,"Toulouse, 31, France",31,python
0607616,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,python
0607647,DATA Engineer senior - DCoE France (H/F),,Nanterre,"Nanterre, 92, France",92,python
0607653,Consultant Analytics & IA Transverse DCoE - France (H/F),,Nanterre,"Nanterre, 92, France",92,python
0607675,Alternance - Appui ou Appuie Data Analyst & Pilotage Opérationnel F/H,,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0607696,DATA Engineer senior - DCoE France (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0607831,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,python
0607839,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0608023,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0608049,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0608074,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,python
0608160,Ingénieur de données (F/H),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0609621,Senior AI Engineer – ScaledUp Paris (M/F/X) (H/F),BAILLY NETWORK,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0611022,Alternance - Appui ou Appuie Data Analyst & Pilotage Opérationnel F/H,,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0611048,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,python
0611237,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,python
0611256,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0611416,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0611451,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0611457,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,python
0611564,Ingénieur de données (F/H),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0615357,"Head of AI & computer vision F/H - Système, réseaux, données (H/F)",LEA Linking Executive Associates,Grabels,"Grabels, 34, France",34,python
0617725,Alternance Data analyst - Clichy (H/F),,Clichy,"Clichy, 92, France",92,python
0620163,Data Analyst Risque et Provisionnement (F/H) en alternance (H/F),,Massy,"Massy, 91, France",91,python
0620168,ALTERNANCE - Ingénieur(e) Développeur Business Intelligence F/H (H/F),EDF,Lille,"Lille, 59, France",59,python
0626201,Ingénieur de Production H/F,REEL IT,Aix-En-Provence,"Aix-En-Provence, 13, France",13,python
0626279,Administrateur des systèmes d’information – Data Engineer (F/H) - DSIN,UNIVERSITE MARIE ET LOUIS PASTEUR,Besançon,"Besançon, 25, France",25,python
0629108,Alternance - Appui ou Appuie Data Analyst & Pilotage Opérationnel F/H,,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0629115,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,python
0629284,Ingénieur(e) DevOps - Défense & Sécurité - Bordeaux (H/F),,Bordeaux,"Bordeaux, 33, France",33,python
0629311,Expert en Stratégie DATA - Directeur - Entité de spécialité DATA (H/F),,Nanterre,"Nanterre, 92, France",92,python
0629333,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,python
0629342,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,python
0629539,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,python
0629553,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,python
0629583,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,python
0629670,Ingénieur de données (F/H),,Vélizy-Villacoublay,"Vélizy-Villacoublay, 78, France",78,python
0645853,Ingénieur(e) développement F/H h/f,,Rennes,"Rennes, 35, France",35,python
0658659,Technicien support (H/F),,Fontenay-Le-Comte,"Fontenay-Le-Comte, 85, France",85,python
0659428,Concepteur développeur (H/F),,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,python
0665450,Responsable IT - Équipements Aéronautiques H/F,Silkhom,Toulouse,"Toulouse, 31, France",31,python
0681015,Développeur Full Stack  H/F,,Dardilly,"Dardilly, 69, France",69,python
0687947,Référent IA & Advanced Analytics – Performance & Transformation Programmes H/F,,Blagnac,"Blagnac, 31, France",31,python
0696918,Alternance - Appui ou Appuie Data Analyst & Pilotage Opérationnel F/H,,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,python
0696982,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,python
0697102,Ingénieur(e) DevOps - Défense & Sécurité - Bordeaux (H/F),,Bordeaux,"Bordeaux, 33, France",33,python
